text,label,label_name,split,dataset
This is a very beautiful book with lovely photos of horses. You can learn soo much from this book and about all different types of horses. This book also tells about horse sports and how they started to give you more of an understanding. Great for horse lovers.,1,Positive,train,amazon
"Cable works fine. First time into HD connection. Saw other cables on other sites which were way too high. Bought this, works fine!Payed more for shipping than for the cable itself. Don't know what the expensive cables do but I'm sure not much more than this.",1,Positive,train,amazon
Oh the dialogue - the dialogue! It was like watching an episode of Murder She Wrote. Why dumb it down? Season one was great. Season two was good. Season three? Hmmmmm. I'll remain optimistic about Season four.,0,Negative,train,amazon
"Can you imagine.?? when I tried to find points of Interest near Yosemite. It said No POI found ..Garmin has Mapsource that is far better than Navteq.It has the options to create automatic, point-to-point routes on your PC without need of a GPS so that you can create multiple waypoints, routes before your transfer it to your device.",0,Negative,train,amazon
"This was so well crafted. You actually felt like you were in Victorian England (well with demons). The heroine is resourceful and loving. Adrian is smart yet not over bearing. He is not a super alpha male hero, but he shows such care and love. I love the fact that he makes difficult choices and is not apologetic about them. No quirky, zany characters or last minute saves from new people. This is a tightly drawn story you will soak in. The only real problem is it ends a little abruptly. I could have gone on ",1,Positive,train,amazon
"It should not come as a surprise to long-time fans that Iggy Pop veered into a spoken word setting, since his gigs over the many years would find him dipping into Beat Generation-inspired gritty prose between songs.But besides the semi-autobiographical title track and a surprising solid cover of the rock-n-roll classic Shakin' All Over, Pop seemingly does not have the motivation or lyrical focus for this style of performance art. Produced by Don Was, the album had one single - Corruption - but it ultimately",0,Negative,train,amazon
"First off, I'm really rating this 4 1/2 stars (I've never rated anything 5 stars). This was the first book I bought on web design and have purchased 2 or 3 others since which were nowhere near as helpful. If you don't know anything, this is the book for you. If you know your code I'd still take a look through this one. It has some great tricks that you might not have thought of or can't quite get to work on your own. I still pull it out every now and then and I've been doing design for a living for 4 1/2 ye",1,Positive,train,amazon
This is an incredible album. Wendy and Bonnie's talents aschildren are still with them as adults. Their harmony andvoices blend beautifully on Genesis.You can read more about the girls on Wendy's website.,1,Positive,train,amazon
"Well, no one said it was supposed to be serious, and it's not. It's just a silly, riotous evening of laughter, some of it so 'out there' that you can't believe you're actually watching it. Cast is loaded with French 'name' actresses, all 8 of them. Full of sidelong glances, over the top cliches, French stereotypes, nut-ball songs and dances - and a murder. Dum-de-dum-dum. With skits and schticks that'll keep you up giggling as you remember them later in bed when you're trying to sleep, and with a setting (r",1,Positive,train,amazon
"""Woman in the Dunes"" is a minor classic of Japanese cinema; beautiful to watch, intriguing, and with a superb score and sound track by Toru Takemitsu. The DVD transfer,however, is very disappointing. The manufacturer claims that the DVD version is a restoration made from the original negative. This may be true, but its a mediocre restoration, soft and much too dark. Night and many interior scenes are barely legible. This is the first premium priced DVD I've seen that is inferior to the VHS version, at least",0,Negative,train,amazon
"As a dilettante student of history (I majored in useless poli-sci), I can't comment on the accuracy or objectivity of this Atlas, but from my layman's perspective, it was a fascinating and witty work of awesome encompassment. The author takes you from prehistoric times where modern humans first inhabited Europe, all the way through the course of the Roman Empire. Personally, I found the text alone to be superb, so the visuals of the maps were just an added bonus.After this book I now intend on buying all of",1,Positive,train,amazon
My 2 and a half month daughter loves this. She loves the sounds that it makes and loves to look at it. I love it too because the noise that it makes is not annoying. It's relaxing and soothing and before long my daughter is off to sleep. I'm glad that I have it and also would recommend the aquarium bouncy chair and the aquarium bowl/toy. All are great!!!,1,Positive,train,amazon
"Well I enjoy this series, but the manga drew me in. I think I might like this a bit more if I hadn't already read the manga.",1,Positive,train,amazon
"Book helps new readers with phonics and rhymes, one of many in the series, great series. Received the book just as described and great packaging",1,Positive,train,amazon
This movie couldn't decide if it was a soap opera set in WW II or a docudrama. Heston/ Sullivan romance adds nothing to the movie. Albert's character is winey. If you start watching the movie at the point where the American carriers leave Pearl Harbor is not a bad movie. The scenes of the air attacks on the Japanese carriers is interesting and has a degree of accuracy. Most unforgiveable and annoying thing about the movie is most of the battle on Midway Island is lifted from the attack on pearl Harbor in To,0,Negative,train,amazon
"This production is not only an example of bad indie filmmaking, but Fitzgerald appears to have taken her film class lectures on the use of slow motion and stop motion a little too close to heart. With this mash, the library of lesbian cinema gets another addition to the bulging shelf of plots about unfaithful, betraying women -- a theme that seems to have become almost mandatory for the genre. And in what guide to creating low-budget lesbian theme films is the chapter that suggests it's a good idea to also ",0,Negative,train,amazon
This is a must-read for anyone who wants to know where the modern labor laws and labor unions come from. It depicts in stark detail the criminal acts against American working people that do not show up in many textbooks.,1,Positive,train,amazon
"To be honest, criticisms of this book have already been voiced a hundred times before, and better than I could say. Derivative, unashamedly cliched and dull...sadly, it's all true. But one thing that keeps popping is the author's age. The fact is that blaming the poor quality of the writing on his youth is a bit of a cop out. If you can write well, you can write well no matter how old you are. Sure, you improve as you go along, but a novice writer who starts at the age of 30 can be just as bad as a novice w",0,Negative,train,amazon
"There were at least 100 typos, misspellings, punctuation and grammatical errors. It wasn't an easily read book for me anyhow, but these mistakes on nearly every page made it grueling. I've ordered the same book from a different publisher, as I really want to read it again without all the printing errors.",0,Negative,train,amazon
I saw this movie 3 times. It's an incredible movie and is worthy of all the praise it can get. The acting and directing is top notch. Also the story is great. Can't wait to see Bale and Nolan again in a few years.,1,Positive,train,amazon
"Look this cd and this band sucks,perdiod!!! after all the jokes there making about this group your actually still thinking about buying this????watch the discracted show on comedy central hahahahaha that show kicks total ASS",0,Negative,train,amazon
This is the 2nd order for me. I give one can as a gift and keep the other for me. Great chocolate and good almonds. I think this is supposed to be good for you.,1,Positive,train,amazon
"Wonderful, enlightening book. I think every mother should provide to daughters at the ages of 14 - 15. I believe every adult woman should read also.",1,Positive,train,amazon
This product is delivered almost instantly after placing your order. The no mess packaging is convenient and environmentally friendly. No extra (and pointless) boxes to throw away.,1,Positive,train,amazon
The price was Great butThis was completely different from what I'm used to. The diapers look different. And ever since I used one.. My baby suffers deA horrible rash. His skin peals off and it has gotten worst over time.,0,Negative,train,amazon
"Don't care for the story line.Too, distasteful and hardly worth reading even if it was the last book I had..",0,Negative,train,amazon
"Here you'll find Elton John's music transcribed down to a tee. This is a welcome change to nonsensical 'interpretations' that conspicuously sound exactly the same as the melody line. You want to play 'Bennie and the Jets' from the starting heavy chords to the verse to the jazzy piano solo, here you go. Blue Eyes, Rocket Man, Someone Saved My Life Tonight (excellent song)... it's all here. In some instances (like Honky Cat for example), there's just no point in bothering to learn the music EXACTLY, because E",1,Positive,train,amazon
"Bad book overall, only interesting about the themes of discrimination",0,Negative,train,amazon
"The issues tackled are stuff companies might usually ignore. But unless companies do anything do about these things, who else could make a difference in this world?",1,Positive,train,amazon
This boot fits to size and is comfortable. I would purchase again. I use to purchase boots from LL Bean.,1,Positive,train,amazon
All the kids love this toy. It's great for all ages. My kids can play with this for hours and it folds up and out of the way. You can't ask for anything better. Especially on rainy days.,1,Positive,train,amazon
"Works great out of the box. Problem is you can't configure it using the web based interface. You need the wizard...that's a problem the manual is worthless. Everyone withing a 500 radius of you will enjoy their ""free connection and bandwidth"" and that sucks.",0,Negative,train,amazon
"I'm not suprised so many schools use this book to teach introduction to computer programming. Why? Because like all educational textbooks, they're boring and usually confusing.This book certainly has those characteristics. Virtually everything about the text is bad - from its organization to elucidation of concepts.Even if your school uses it, just buy another Java textbook. IT ...! IT IS A COMPLETE WASTE OF MONEY.",0,Negative,train,amazon
The neighborhood teens are being killed off one by one as the man they thought was dead returns to get the ultimate revenge. And their parents can't save them now. Try to stay awake through this one. There are better sequels and better times to be had.,0,Negative,train,amazon
I got this book cuz I enjoyed the Philisopical strangler book. I found this book entirely too wordy. I enjoyed certain parts of the book. I burst out in laughter in a couple of places but it was too little. I could see what the authors were trying to do but it was not enuf.. I liked the strangler book.,0,Negative,train,amazon
"I have been a fan for years, and was pleasantly surprised by this documentary.To see how many other rock musicians were influenced by Rush was surprising.",1,Positive,train,amazon
I am so very disappoiinted with this book. Considering this book is set in 1609 and about the founding of Jamestown I would not have expected there to be swear words in it. I purchased all the books in this set that Elizabeth Massie wrote but I am very apprenhensive to have my children read the other books.,0,Negative,train,amazon
"I bought this book hoping that it would be similar to ""It"" or ""The Tommyknockers."" Unfortunately, it was very disappointing. The story started out well enough, and the flashbacks to youth were very Stephen King-esqe. Even the 4 adults were somewhat likeable, even with their flaws. The middle of the book was muddled, confused, and meandering. I can't explain why, or I'll be giving away too much. With the weak middle, weak overall plot, and basic confusing premise, the climax of the book ended up being unsati",0,Negative,train,amazon
This book provides you with a fairly good guidleines on the growing of Tillandsias. I would have liked to have had some more detail on some varieties but nonetheless presents you with a good overview given the size of the book.,1,Positive,train,amazon
"I've always felt Bowie's albums featured too many throwaway dities, and ""Hours"" adhered to that rule. (""Station to Station"" was an exception because it only featured six songs.) His good songs are usually excellent however, and there were enough of those on this album to give it four stars. I especially liked ""Pretty Things.."", ""Seven,"" ""Survive,"" and the last song. ""Tuesday's Child"" totally lost me though, and what was that reason for that dopey instrumental? Worth a listen for the good stuff.",1,Positive,train,amazon
"The Black Arrow was an enjoyable, fast-paced adventure novel. The protagonist was flawed in a way that made him believable and likable. Best of all, his flaws serve the reader as subtle cautionary tales against haste and violence while still providing a very entertaining read.Written for adolescents, I expect that the novel's period-style language would be somewhat difficult for younger readers today although I do think that the lessons are valuable enough that young people should be encouraged to at least ",1,Positive,train,amazon
"I thought this was one of the worst books I've ever read. The characters were entirely unconvincing - e.g. the professor with the strange name who can only express himself using metaphors. The plot is just a predictable and flimsy excuse for a parable about the dangers of modern society. I read it, because I'd bought it, but I found almost every word an insult to my intelligence.",0,Negative,train,amazon
"Blade Runner is a fantastic, thought provoking movie. The video quality on the DVD is excellent, but the lack of 5.1 sound, and lack of special features hurts the overall package somewhat.If you've already got this on VHS, there's no real reason to buy the DVD (unless your VHS copy has worn out with use, of course).An excellent movie, though.",1,Positive,train,amazon
"This is a horrible film. I expect Lovecraft's work to be modified when translated to the screen, but there was very little left of his original idea in this film. This film is slow, boring, monotonous, and predictable. It was so bad I found myself apologizing to a friend who watched it with me. Very disappointing. By the end, I wanted the characters to die.",0,Negative,train,amazon
"because my little girl loves to chew on her sippy cups. I hate I bought it but I don't recall seeing ""Not for chewing"" on the outer packaging but the instructions say this is not for being chewed on. Also liquid pours out with no suction.",0,Negative,train,amazon
"We bought this machine in December and it worked great until this week. I read the website and it lead me to believe the needle was clogged. After descaling it, the machine now only produces half a cup. Read all the online reviews. The water pump seems to have issues. I am frustrated because we have become addicted to great coffee!",0,Negative,train,amazon
i set my coffee on it at 8 and it is still HOT at noon!!! I have tried many many mug warmers this one works!,1,Positive,train,amazon
"It's an interesting book if you need networking with linux, and of course if you have Slackware distribuition. Otherwise you are lost... Good buy.",1,Positive,train,amazon
"Amazon says Stant part number 10504 does not fit Chevy Silverado 5.3 engine, Stants own part look up says otherwise. This part DOES fit a Chevy Silverado.",1,Positive,train,amazon
"REVENGE OF THE SON OF THE WORLD'S TACKIEST POSTCARDS is indeed tacky. I had no idea that the world was peppered with postcards such as these. In here you'll see hilarious cards from the 50's and 60's and find yourself asking, ""why would someone send a postcard about chopped Balkan horse hearts?"" Just be glad someone did, otherwise your everyday boring life would be deprived of such campy, pointless humor. This is a book you'll pick up periodically for years and laugh ferociously every time. I promise. A BON",1,Positive,train,amazon
"Ohh man this movie is down right awesome. An allstar cast of acters such as Jamie Lee Curtis and Donald Pleasent.Story Line 10/10 Micheal Myers at the age of six brutally murdered his oldest sister on halloween night. Micheal was taken to a mental facilaty where he is watched by the awesome Dr. Samuel Lomis ( Donald Pleasent. Fifteen years later Micheal escapes into his home town of haddonfeild, IL. On Halloween night he goes out stalks and butchers babysitters searching for Laurie Strode ( Jamie Lee Curtis",1,Positive,train,amazon
"Plugged it in, sharpened pencils well as you would expect.I have not figured out the ""over sharpening prevention"" feature. I was able to grind down a new pencil to half its size with no problem.Noticed that with ""ridged"" pencils (as opposed to round) sometimes catch on the sides of the hole when sharpening, as if the hole were a tiny bit too small. Maybe that's a feature that prevents the pencil from turning while sharpening.Otherwise- it's a good solid electric sharpener.",1,Positive,train,amazon
This little camera is great for the price. It is compact and easy to take places. The pictures are high quality and the battery life is great. I'd recommend this camera to anyone who wishes to take pictures at special gatherings or just for day to day events.,1,Positive,train,amazon
"I'm ten years old, and so far this book and its sequels (Deep Wizardry, High Wizardry, etc.)are among the best fantasy books I've ever read (I've read a lot of books). The magic in them is much more complex than it is in the Harry Potter books. It's not just a wave of your wand and some Latin words; it's geometric shapes and strange words in Speech (the wizarding language) written in the sand, wizard's knots and paragraphs to say in Speech. I also like the idea of a manual that teaches Nita and Kit (the mai",1,Positive,train,amazon
"I first heard Magnitude 9 ""Chaos to Control"" and was blown away by Corey Brown's incredible vocals and Rob Johnson heavy yet very progressive style of guitar playing. On ""Reality in Focus"" the band adds new dimension,plus keeps it's heavy prog influences. If you like Dream Theater or Enchant this is a must have! I also recommend Chaos to Control and the band Psycho Drama (Corey Brown on vocals). Any serious prog/metal fan should add Magnitude 9 to their collection.",1,Positive,train,amazon
This tape was a real disappointment to me. As a huge Billy Blanks fan I was expecting more. The filming was very poor and the tape was slow moving and boring. I only made it through it twice. The workout was okay but nothing spectacular. The aerobic segment was impossible for me to follow.,0,Negative,train,amazon
I had this for my iPhone for about a year. It died about 4 months ago. Needless to say I don't understand why it doesn't work anymore but there's no way I'm buying another one.,0,Negative,train,amazon
"I bought this book because of all the other great reviews and I was not disappointed. I actually ordered the next 2 books in the trilogy before even finishing The Named because I liked it so much. Great characters, romance and very original storyline. She could have taken the story so much further too!",1,Positive,train,amazon
"Fits great, and has an adjustable band. The light angle is adjustable and has two different brightness levels. I've had it for 2 months, and it's still working and I use it 2-3 times per week.",1,Positive,train,amazon
I have only read 2 of her books first I read Ransom and I just finished The Secret I would never suggest you to read it in that order read The Secret first and then read Ransom YOu will fall in love with the characters so quickly. Julie Garwood is so good at adding humor and romance and drama into her novels. These two novels compliment each other and once you pick these books up they are hard to put down. I promise that they are a great buy.,1,Positive,train,amazon
"I bought this thinking that it was going to be one of those major life-changing experience moments in horror or something. As i said in my title... I guess i missed what was cool. It was ok for a low budget, but even then i guess i just didn't like the story, concept or style of the movie at all. People running down an alley flailing their arms does not invoke terror to me... sorry. So i suppose this movie ranks as a: Either you hate it or Love it kinda thing. Watch a trailer, if you like what you see go fo",0,Negative,train,amazon
The book had a plot line that meandered like a dog in a fire hydrant warehouse. The characters were as flat as the paper they were writen on. The authors collaboration worked as well as a mixture of a heavy smoker in a fireworks factory. It is very obvious it is a collaboration and it needs the hand of a better editor. If I had bought the book instead getting it at the library I would be demanding my money back for getting such a good example of why popular fiction is looked down upon. 1 star is being gener,0,Negative,train,amazon
"This film is very good, one of the best produced by tsui hark, with a good martial art director and two of the most enjoyable actresses in Hong kong. So why two stars out of five. The editor say it's a remastered picture!!!!!!!! When you watch the DVD you know it's not true and that's the big problem. I was waiting for this film to be released in DVD to have a great quality of image and I d'ont have it. I'm very dispointed. So o out of 5 stars for tai seng.",0,Negative,train,amazon
"I notice the other reviews of this double book ( two books under one title) concern the FIRE AT PESHTIGO. Just is important is the SHIPWRECK ON LAKE MICHIGAN portion. Essentialy this is one of the better accounts of the sinking of the Carl D. Bradley limestone carrier in Northern Lake Michigan November 18, 1958.Author Davenport picks up the story and moves towards the climax from different angles. One aboard a nearby salty freighter, another on board the soon to be doomed ship and still another in the home ",1,Positive,train,amazon
Ive always enjoyed the movie and I finally read the book. It was a very good read and I really enjoyed the story and comparing it to the movie. As always the book was better than the movie.,1,Positive,train,amazon
"A shame that 1 star is the minimum, I'd prefer a very very very very small fraction, approaching zero. Hell, zero.How low can the Bush White House go? Low enough to license the presidential logo for product branding. A logo that these miserable war-criminal lowlifes don't own for themselves -- it should and does belong to all Americans.Remember the Republican uproars of the Clinton era, about trivia like the White House Christmas list, and who slept in the Lincoln Bedroom? How much worse are these greedy &(",0,Negative,train,amazon
Ok it has all been said about this movie so let me just say this rocks!!!! First it is the real transformers not this beastwars stuff! if you like the old stuff this is the movie for you,1,Positive,train,amazon
Very bad nasty language and sex take over this book. This is an insult to Julia Child and French cooking. The author's 15 minutes of fame are over. Purchase a Julia Child cookbook for inspiration.,0,Negative,train,amazon
I felt that the movie was low budget and did not have a realistic plot. The movie did not keep my attention and I did not watch the whole thing. It was a waste of money.,0,Negative,train,amazon
"I purchased this as a gift for an 18 year old girl. While I still enjoy the movie at 45 she's watched it about 5 or 6 times and still loves it. It's funny, clean, with a good story line.",1,Positive,train,amazon
"There is no plot to this book. The words are simple (usually no longer than five letters) and the illustrations are full of color and vitality. Basically, children from all different cultures express what they like in the world by saying, ""I love you, ___ (fill in the blank). For example, ""I love you, fish""; ""I love you, sun"". The book, though as infantile as it is, has a subtle message about caring for others and the environment. Infants and young toddlers seem to enjoy this book, but I wouldn't reccommend",1,Positive,train,amazon
"On 04/03/02 I bought a new printer hp photosmart 1215, it installed perfectly, now, suddenly it decided to stop dead!I have contacted Hp Customer Care re the problem....timeout settings...no help availadle...also my PC tells me there are now no drivers for this device installed! How can this be???",0,Negative,train,amazon
This book is great. Highly recommended for those who want to keep your children sharp and up to date while they are out of school.,1,Positive,train,amazon
"From a woman who sold out her body ages ago and now attempts to be a partisan hack, and poorly at that. Why anyone would want to wipe their feet on this dirty carpet is beyond me. Not worth the time it took to phone in sex.",0,Negative,train,amazon
The info sais it's DTS but that's not the whole truth. It is one of the few titles currently that have it's audio encoded as DTS-ES 6.1 Discrete Surround which means 7 separate channels giving you the best possible audial experience.,1,Positive,train,amazon
"It's LEGENDARY ! must have for fans. Arrived on time., better priced than stores. No need to shop around and waste gas.",1,Positive,train,amazon
"Lots of comical, dry and witty humor.Especially classic scene of Sally's fake orgasm in the cafe.Ends up a fantastic romantic comedy that anyone could enjoy.",1,Positive,train,amazon
"Target rifles are large. The one I bought this case for is overly large and the rifle fit. The included front and rear pads, and two Velcro cinch straps fit easily. The rifle layed right down into them. Both straps are 1"" x 19"". My stock is very large and I'll need a 20"" strap in the rear but for virtually every rifle 19"" is more than long enough. I'd buy this case again and would recommend it. If you plan to use it for air travel you may wish to stuff the voids with bubble wrap.",1,Positive,train,amazon
This book categorizes many true and false reasons one might find himself unemployed. The book then gives commonsense directions to overcome the perceived inhibition. Great book!,1,Positive,train,amazon
Disappointing as it is not something that works on the new iPods and Griffin has discontinued it,0,Negative,train,amazon
OMG......Really? These head phones cost too much to fall apart. Thank you for your comments.I'm tryin to find the perfect pair of headphones and just because it cost alot it does not nessarly mean it's made to be steardy enought.,0,Negative,train,amazon
"I am a big fan of the original King Kong, and maybe that's the problem. The new version of King Kong follows the original very closely ( maybe too closely ). Other than the special effects, there was nothing really very original to be found in the remake.I saw the remake in the theatre, and all I could think of by the time he climbed the empire state building was, can you hurry up and kill the ape so I can go home. Sorry, it was a real bore, and a big let down, not unlike the remake of the fog.",0,Negative,train,amazon
"Ravenhill says it like it is, and will bring you to your knees if you have any reverence to the Lord. This is just what anyone who claims to be a Christian should model themselves after. I highly recommend it to all who say they believe in God.",1,Positive,train,amazon
"A poor disjointed sketch of New York.This book came to me with great recommendation.Terrible disappointment.Characters not developed fully but left up in midair.Lots of cliches.Describes Bronx like an out of towner from Utah or somewhere,typical white reaction to black abodes.If police story is what you want, read Joseph Wambaugh.Honest stories, not grandiose cocktails of Bond Millionaires and Attornies.For cynicism and society parties, watch Woody Allen.No one person ,not even Tom Wolf can sketch a true pi",0,Negative,train,amazon
"This new one from R. Kelly is another tight cd. There is not too much that is new here. Its a combination of the stuff he did on the 12 play album and his last album Rated R. Anyone who likes R. Kellys music should check this one out. The songs I think stand out R: 2,3,5,7,8,11,12,13,14,15,16,17,18. If you expect to hear something new that will set him apart from stuff he did in the past then this isnt for you, but if you just want to hear something new from kelly with something extra added then this is it.",1,Positive,train,amazon
I still think this is one of the funniest movies that I have ever seen. Probably have to be in the mood to see it and want to laugh a lot!,1,Positive,train,amazon
"Its like the producers of this video read my mind! This video gave me so much more than what was expected! A close look at each girl. It even made me cry! This video is the finishing piece to any Spice Girls video collection. It really takes you everywhere they go, and talks to them like you've known them your whole life, and you smile the whole time just wanting to hug 'em all! They are the best band and this is the best Spice Girls video I've ever bought! I really mean that.",1,Positive,train,amazon
"Obviously these guys have invested heavily into the North Mississippi hill country blues of R.L., Junior Kimbrough et al, via the Fat Possum catalog. Although it is mildly entertaining, why spend your filthy lucre on the imitation stuff when you can have the real deal? Search out the real innovators of this sound, they've been doing it a lot longer (and better) with more soul and authenticity than the boys from Akron.",0,Negative,train,amazon
"The Dune series truly is a wonderful collection of sci-fi books. The vividness and completeness of the 'alternate reality' being portayed is staggering. You truly are thrown into another world; given the number of books available, you can 'wallow in it' for quite some time. If you want a break from everyday reality, dive into these books and don't surface until you need food, sleep, etc.",1,Positive,train,amazon
I have been using this for months and a few days ago I have realized that my liver has been seriously damaged. Apparently this dosage is dangerously high. It's 5 times higher than recommended dosage.I hope my pregnant wife will not have problems with the baby is born as she was using it too. Regardless I will probably sue this company and perhaps Amazon if they don't reach out to me before that.,0,Negative,train,amazon
"This is Joseph Conrads first novel. It deals with the conflicts between native people (Malayans) and Dutch tradesmen in the jungle of Borneo. It has some brilliant passages, but all in all it's a quite dull read.",0,Negative,train,amazon
"As the story of the Supremes, I wonder why they didn't just make a bio-pic with the real music? As it stands, this is unsatisfying, and the original score is a screechfest that's not even close to Motown in style. This reminds of the awful Bette Midler 70s pic, ""The Rose,"" another attempt to tell a star's story without actually naming the star, in that case Janis Joplin. Eddie Murphy, as the Marvin Gayish singer, is sort of impressive here, but Jamie Foxx is expressionless as the Berry Gordy-like character.",0,Negative,train,amazon
"Had never heard of the guy - got it at a bookstore because it had 1200 pages (I needed a lot to read) and because it was written by an old guy (well, he's old now, at least - well- wrinkled but kind looking). So far I'm about a third of the way through it, but like everyone else has said, this book is great. Some writers get lazy and write the same story over and over. Not this guy - every character, every situation is unique. For people who like movies, read the one about Istafan and compare it to ""Lost in",1,Positive,train,amazon
This is simple to use if your cartriges fit it and very economical for ink replacement. This WILL NOT work with HP 901.,1,Positive,train,amazon
"I thought this film was great, especially as there is a real bar in NY like the one in the film. Coyote Ugly is an excellent film for pretty much everyone to see, and the CD is also good. If you dislike this film, then why are you looking at buying it anyway???",1,Positive,train,amazon
"This card is horrible. I had an SBLive 5.1 X-Gamer. The SBLive sounds way better then this. I put in this card and played a song. It was like comparing VHS to DVD. (SBLive was the DVD) I have Windows Xp and it sounds horrible! I decided to humor myself, so i started GTA3. (The cutscenes had weird problems) I triggered and cutscene and geuss what! SAME PROBLEM! This card was a load ....",0,Negative,train,amazon
THIS GAME IS SO STUPID I GOT STUCK IN THE MIDDLE OF NO WHERE AND MY PERSON HAD TO GO PEE AND HAD TO GO TO BED.THAT WAS RIGHT AFTER I LEFT MY HOUSE IN THE GAME.EVERY FIVE MINUTES YOUR SIM HAS TO GO TO THE BATHROOM.MY SIM COULDN'T EVEN HAVE A KID.I DON'T GET IT!!!It was kinda fun though I have to admit.I you didn't have to o into the houste with ghost though.It was pretty fun if you know A LOT about THE SIMS.Only get it if you love a lot of CHALLENGES.,0,Negative,train,amazon
What a beautiful new presentation of this Christmas classic. We gave it to our 1-year old great-granddaugther to start a tradition that began more than 50 years ago with our children. We trust she will love it as much as our children did. It is well worth the asking price both visually and otherwise.Herald Hughes,1,Positive,train,amazon
"The Count of Monte Cristo was one of the best books I have ever read. It's full of colorful dialect. It has just enough detail to give you a sense of what it would be like there, but not so much that it bores you. It goes through all the stages and emtions of human life and puts the important things of life into perspective. Many classics tend to be a little boring and hard to follow and understand, but Dumas puts excitement and life into his book which makes it easier to follow. The Count of Monte Cristo i",1,Positive,train,amazon
I have two of these in the cupboard where we have a moth problem. The moths are not well attracted to this trap. Previously I used a trap from a seed provider. It was many time more effective than this one is. I'll go back to the other seller.,0,Negative,train,amazon
"I am very pleased with this camera. The quality of the pictures is excellent. I am especially impressed with the optical zoom. Even when fully zoomed in (10X), the resolution is amazing. The various modes (portrait, scenery, night scenery, sports, etc) are super helpful - takes the guess work out of manually choosing the right settings for various occasions. Overall, it's very easy to use. I have gotten numerous compliments on this camera because of the great pictures it takes.",1,Positive,train,amazon
This shoe is exactly what my son wanted. The quality much better than cheaper versions. This is the real converse shoe,1,Positive,train,amazon
"I love this CD. I play it for my son when he is going to sleep. Very peaceful, mellow and soothing.",1,Positive,train,amazon
I can honestly say this is the best Fee deposit tube fabrication drawing I've ever seen.,1,Positive,train,amazon
"This was the most reasonable shower mirror and I thought I would try it for my husband so he could shave in the shower. There were other mirrors more expensive, but some had negative reviews so I didn't want to invest much in one and find out it didn't work well. My husband really likes this. It does get fogged up, but you just wipe it away. It magnifies also. I immediately lost the sticky things that you can use to hang it with, but we just have it on a little built in shelf in the shower and it works just",1,Positive,train,amazon
"I have ordered replacement mirrors because bumping my handlebars against door frames, walls, etc. cracked the mirror a few times. The mirror itself is very good, provides a clear vision, and can be adjusted a number of ways.",1,Positive,train,amazon
"Not much I can add to the already glowing reviews of this book, but I'll try. I used this along with several other books in prepping for the CIT exam, but this is the one I'm already rereading after successfully passing the exam.Plenty of real-world information is packed into this highly-readable book. This one might not have the hype other Cisco books do, but it should. Just enough screen readout to illustrate what's going on. Great review questions.I really cannot recommend this book highly enough. I star",1,Positive,train,amazon
Gillian came off as a wimp. Angel was ok. They should have made Gillian seem more like a real girl and not someone from a soap opera.,0,Negative,train,amazon
Now this *is* parody (see previous review) and priceless! Does for linguistics what The Pooh Perplex did for lit crit,1,Positive,train,amazon
"I could go on forever about why TFTM is my most sacred childhood film of all, but one thing that surprised me most, was the transfer quality!For an 80s film, the Picture and colours are better than i remember seeing at the cinema! - really sharp and bright. Far superior than the re-released VHS copy i foolishly brought as well. For some unknown reason though, The quality declines a bit when they arrive on the junk planet (probably because of the amount of detail)As i said, Top film, Top disc - the ideal cop",1,Positive,train,amazon
"Wow! Ms. Love is a genius at weaving tales of hometown romance. I love the basic Stepp Sister plot of social outcast grows up and gets Mr. Popular. It's ashame that there are only 3 Stepp Sisters! Ellie is my favorite sister so I loved her story but Mason's drinking problem made it a bit heart wrenching to read. At first I wanted Ellie to be paired with a knight in shining armor type of guy, but in the end it made sense to pair the idealic Ellie to the struggling Mason. And,I was just happy to see that Elli",1,Positive,train,amazon
"This book was a real page turner. Historically accurate. And entertaining at the same time. I have become a fan of P. Gregory's as a result. Can't wait to read ""The Virgin's Lover"".It opens up the world of the English court of Henry VIII, and lets us experience the day to day dealings of being a courtier. The love story between Mary and William was delightful.",1,Positive,train,amazon
"War Of The Worlds will about blow my windows out. I have the newest and greatest Home theater systems with 15"" speakers. This DVD is flat. Sounds like a mono system from the 50s",0,Negative,train,amazon
"Eragon is the best book in the entire universe! I really enjoyed it because..... it was BEASTLY!!! You should totally read it, and I can't wait for the third one to come out. I am dying to read it... i'm dying of the suspence! so many unanswered questions!!! any way this is coming from a completely intelligent 8th grader.... i'm serious though, READ IT!!!sb",1,Positive,train,amazon
"""High Speed""? Don't think so. These units are easy to set up and install, and are feature-rich. They might work fine if you only have a few users (like under 10), but I experienced serious performance issues with only 25 users connected. They slow down seriously when you run a decent amount of traffic through them.",0,Negative,train,amazon
I am a first time Mom and I use this Boppy daily! My son loves to sit in it and he does drift off to sleep in it too. Both my husband and I prop our son up in it to interact with him and we don't have to worry about him tipping over. It is nice to have on the sofa with you so you can give your arms a rest with out the worry of the baby rolling off. It is also another place you can put the baby with out having to keep putting him in a bassinet or crib all the time. Great for tummy time too.I use it for nursi,1,Positive,train,amazon
"I remember reading this when I was young. I found it again on Amazon and bought it to share with my kids. A sci-fi classic! I would recommend this to all kids, young and young-at-heart.",1,Positive,train,amazon
Final Analysis played great in my player and it was priced just right; not too pricy. The delivery was prompt and the DVD was in good shape.,1,Positive,train,amazon
