text,label,label_name,split,dataset
the cast is appealing,1,Positive,train,sst2
the film to affirm love 's power to help people endure almost unimaginable horror,1,Positive,train,sst2
who do n't know how to tell a story for more than four minutes,0,Negative,train,sst2
recommended,1,Positive,train,sst2
irksome characters,0,Negative,train,sst2
the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew,1,Positive,train,sst2
"howard and his co-stars all give committed performances , but",1,Positive,train,sst2
trashy teen-sleaze equivalent,0,Negative,train,sst2
playfully,1,Positive,train,sst2
wickedly funny and,1,Positive,train,sst2
"a teenybopper ed wood film ,",1,Positive,train,sst2
"the stars may be college kids , but the subject matter is as adult as you can get :",1,Positive,train,sst2
suffers from unlikable characters and a self-conscious sense,0,Negative,train,sst2
do n't,0,Negative,train,sst2
to think about the ways we consume pop culture,1,Positive,train,sst2
has at last decisively broken with her friends image in an independent film of satiric fire and emotional turmoil,1,Positive,train,sst2
showcase the canadian 's inane ramblings,0,Negative,train,sst2
the strain is all too evident,0,Negative,train,sst2
is one reason it 's so lackluster .,0,Negative,train,sst2
makes your least favorite james bond movie seem as cleverly plotted as the usual suspects,0,Negative,train,sst2
a kind of ghandi gone bad,0,Negative,train,sst2
its rawness and vitality,1,Positive,train,sst2
listless sci-fi comedy,0,Negative,train,sst2
takes its techniques into such fresh territory,1,Positive,train,sst2
bring out joys in our lives that we never knew,1,Positive,train,sst2
the rest of us will be lulled into a coma .,0,Negative,train,sst2
comes across as a fairly weak retooling,0,Negative,train,sst2
you 'll feel like you ate a reeses without the peanut butter ... ',0,Negative,train,sst2
"'s a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's .",0,Negative,train,sst2
"long , intricate , star-studded",1,Positive,train,sst2
a cinematic fluidity and sense of intelligence that makes it work more than it probably should,1,Positive,train,sst2
"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and",0,Negative,train,sst2
failed,0,Negative,train,sst2
of the insurance actuary,1,Positive,train,sst2
cliched dialogue,0,Negative,train,sst2
"it gets very ugly , very fast",0,Negative,train,sst2
suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers .,0,Negative,train,sst2
elevated by it -- the kind of movie,1,Positive,train,sst2
"makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .",1,Positive,train,sst2
a story that 's shapeless and uninflected,0,Negative,train,sst2
missing a great deal of the acerbic repartee of the play,0,Negative,train,sst2
does n't really believe in it,0,Negative,train,sst2
does n't quite know how to fill a frame .,0,Negative,train,sst2
is put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario,0,Negative,train,sst2
a lumbering load,0,Negative,train,sst2
as tricky and satisfying as any of david,1,Positive,train,sst2
shows us a slice of life that 's very different from our own and yet instantly recognizable,1,Positive,train,sst2
everyone thinks poo-poo jokes are ` edgy,0,Negative,train,sst2
thriller with enough unexpected twists,1,Positive,train,sst2
are as mushy as peas,0,Negative,train,sst2
wickedly funny,1,Positive,train,sst2
all its strange quirks,1,Positive,train,sst2
both the beauty,1,Positive,train,sst2
may rethink their attitudes when they see the joy the characters take in this creed,1,Positive,train,sst2
which also is n't embarrassed to make you reach for the tissues,1,Positive,train,sst2
achingly honest,1,Positive,train,sst2
yawner,0,Negative,train,sst2
slides downhill as soon as macho action conventions assert themselves,0,Negative,train,sst2
"a beautiful , timeless and universal tale of heated passions",1,Positive,train,sst2
polished and,1,Positive,train,sst2
", and rousing",1,Positive,train,sst2
13 conversations about one thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling .,1,Positive,train,sst2
trash cinema,0,Negative,train,sst2
"start to finish , featuring a fall from grace that still leaves shockwaves",1,Positive,train,sst2
grinning,1,Positive,train,sst2
in its splendor,1,Positive,train,sst2
"beautiful , aching sadness",1,Positive,train,sst2
an undeniably intriguing film,1,Positive,train,sst2
viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything,0,Negative,train,sst2
just did n't mean much to me and played too skewed to ever get a hold on,0,Negative,train,sst2
tank,0,Negative,train,sst2
"can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .",0,Negative,train,sst2
throws in too many conflicts to keep the story compelling,0,Negative,train,sst2
rotting,0,Negative,train,sst2
carvey 's glory days,1,Positive,train,sst2
", reality shows -- reality shows for god 's sake !",0,Negative,train,sst2
"lets you brush up against the humanity of a psycho , without making him any less psycho .",1,Positive,train,sst2
sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife,1,Positive,train,sst2
an ` a ' list cast and some strong supporting players,1,Positive,train,sst2
is n't worth sitting through,0,Negative,train,sst2
's good,1,Positive,train,sst2
you thought was going to be really awful,0,Negative,train,sst2
sorvino makes the princess seem smug and cartoonish,0,Negative,train,sst2
seems little different,0,Negative,train,sst2
fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing/reappearing acts,1,Positive,train,sst2
it avoids the obvious with humor and lightness,1,Positive,train,sst2
upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( woo 's ) best work,0,Negative,train,sst2
gentle and engrossing,1,Positive,train,sst2
exactly endearing,1,Positive,train,sst2
a moving and not infrequently breathtaking film,1,Positive,train,sst2
those farts got to my inner nine-year-old,1,Positive,train,sst2
not once in the rush to save the day did i become very involved in the proceedings ; to me,0,Negative,train,sst2
"the power of the huston performance ,",1,Positive,train,sst2
a decent-enough nail-biter,1,Positive,train,sst2
blemishes,0,Negative,train,sst2
sustains it,1,Positive,train,sst2
did n't have an original bone in his body,0,Negative,train,sst2
a gleefully,1,Positive,train,sst2
upper west sidey exercise in narcissism and self-congratulation disguised as a tribute .,0,Negative,train,sst2
struck me as unusually and unimpressively fussy and pretentious,0,Negative,train,sst2
'm not sure these words have ever been together in the same sentence,0,Negative,train,sst2
adams just copies from various sources,0,Negative,train,sst2
helps little,0,Negative,train,sst2
"can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor",1,Positive,train,sst2
"a smart , steamy mix of road movie , coming-of-age story and political satire",1,Positive,train,sst2
as two-day old porridge,0,Negative,train,sst2
trailer-trash,0,Negative,train,sst2
high-spirited buddy movie,1,Positive,train,sst2
of mr. chabrol 's subtlest works,1,Positive,train,sst2
who perfectly portrays the desperation of a very insecure man,1,Positive,train,sst2
"more than their unique residences , home movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it .",1,Positive,train,sst2
sticks with its subjects a little longer,1,Positive,train,sst2
hilary,1,Positive,train,sst2
"an eerily suspenseful , deeply absorbing piece",1,Positive,train,sst2
flatulence,0,Negative,train,sst2
"an authentically vague , but ultimately purposeless , study in total",0,Negative,train,sst2
"a passion for cinema , and indeed sex ,",1,Positive,train,sst2
"austin powers for the most part is extremely funny , the first part making up for any flaws that come later .",1,Positive,train,sst2
moved to the edge of their seats,1,Positive,train,sst2
flashes of mordant humor,1,Positive,train,sst2
stop watching,0,Negative,train,sst2
"it seems impossible that an epic four-hour indian musical about a cricket game could be this good , but",1,Positive,train,sst2
screenwriter dan schneider and director shawn levy,1,Positive,train,sst2
ready to go to the u.n. and ask permission for a preemptive strike,0,Negative,train,sst2
the beauty of the piece is that it counts heart as important as humor .,1,Positive,train,sst2
of obligatory cheap,0,Negative,train,sst2
by a bravura performance,1,Positive,train,sst2
some interesting storytelling devices,1,Positive,train,sst2
with his inescapable past and uncertain future in a very shapable but largely unfulfilling present,0,Negative,train,sst2
showcases tom hanks as a depression era hit-man in this dark tale of revenge .,1,Positive,train,sst2
never quite achieves the feel of a fanciful motion picture .,0,Negative,train,sst2
a visual treat,1,Positive,train,sst2
petty thievery like this that puts flimsy flicks like this behind bars,0,Negative,train,sst2
sadistic bike flick,0,Negative,train,sst2
a failure,0,Negative,train,sst2
turns the marquis de sade into a dullard,0,Negative,train,sst2
", elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .",1,Positive,train,sst2
astonishing growth,1,Positive,train,sst2
( a ) strong piece of work,1,Positive,train,sst2
positive ( if tragic ),1,Positive,train,sst2
the verdict : two bodies and hardly a laugh between them,0,Negative,train,sst2
visually breathtaking,1,Positive,train,sst2
that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema,0,Negative,train,sst2
moving and stark,1,Positive,train,sst2
overstays its natural running time,0,Negative,train,sst2
starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .,0,Negative,train,sst2
consistent emotional conviction,1,Positive,train,sst2
deviant behavior,0,Negative,train,sst2
"tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience .",1,Positive,train,sst2
we call the ` wow ' factor,1,Positive,train,sst2
"a relentless , bombastic and ultimately empty world war ii action flick .",0,Negative,train,sst2
"to the civilized mind , a movie like ballistic : ecks vs. sever is more of an ordeal than an amusement .",0,Negative,train,sst2
mind-numbing,0,Negative,train,sst2
messing,0,Negative,train,sst2
uneven,0,Negative,train,sst2
"bland hotels , highways , parking lots",0,Negative,train,sst2
may really need the company of others,0,Negative,train,sst2
"things really get weird , though not particularly scary : the movie is all portent and no content",0,Negative,train,sst2
clear-eyed portrait,1,Positive,train,sst2
co-stars,1,Positive,train,sst2
it 's at least watchable,0,Negative,train,sst2
"with a tone as variable as the cinematography , schaeffer 's film never settles into the light-footed enchantment the material needs , and the characters ' quirks and foibles never jell into charm .",0,Negative,train,sst2
're going to feel like you were n't invited to the party .,0,Negative,train,sst2
star-power potential in this remarkable and memorable film,1,Positive,train,sst2
"too loud , too goofy and too short",0,Negative,train,sst2
only pain,0,Negative,train,sst2
"'s good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart",1,Positive,train,sst2
wants to be a suspenseful horror movie or a weepy melodrama,0,Negative,train,sst2
clear and reliable an authority,1,Positive,train,sst2
goes downhill,0,Negative,train,sst2
the final product is a ghost,1,Positive,train,sst2
is concerned with souls and risk and schemes and the consequences of one 's actions,1,Positive,train,sst2
the chatter of parrots raised on oprah,0,Negative,train,sst2
"failed jokes , twitchy acting ,",0,Negative,train,sst2
a funny and touching film that is gorgeously acted by a british cast to rival gosford park 's .,1,Positive,train,sst2
a script that takes few chances and manages to insult the intelligence of everyone in the audience,0,Negative,train,sst2
"a remarkable movie with an unsatisfying ending , which is just the point",1,Positive,train,sst2
vivid personality,1,Positive,train,sst2
dreary tale,0,Negative,train,sst2
old garbage,0,Negative,train,sst2
"has a built-in audience , but only among those who are drying out from spring break",0,Negative,train,sst2
the cast is spot on and the mood is laid back .,1,Positive,train,sst2
has one strike against it,0,Negative,train,sst2
fanciful,1,Positive,train,sst2
", madonna 's cameo does n't suck !",1,Positive,train,sst2
we 're to slap protagonist genevieve leplouff because she 's french,0,Negative,train,sst2
a welcome lack,1,Positive,train,sst2
if also somewhat hermetic .,1,Positive,train,sst2
resorts to easy feel-good sentiments,1,Positive,train,sst2
"bang your head on the seat in front of you , at its cluelessness ,",0,Negative,train,sst2
proceeds to flop,0,Negative,train,sst2
is more likely to induce sleep than fright,0,Negative,train,sst2
"this movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep",1,Positive,train,sst2
it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters,0,Negative,train,sst2
something hip,1,Positive,train,sst2
wewannour money,0,Negative,train,sst2
justify a theatrical simulation of the death camp of auschwitz ii-birkenau,0,Negative,train,sst2
the charm and little,1,Positive,train,sst2
is an object lesson in period filmmaking,1,Positive,train,sst2
transcend genre,1,Positive,train,sst2
the filmmakers ' eye for detail and the high standards of performance,1,Positive,train,sst2
an unusually surreal tone,1,Positive,train,sst2
"there 's a scientific law to be discerned here that producers would be well to heed : mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces .",0,Negative,train,sst2
super -,1,Positive,train,sst2
"none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?",1,Positive,train,sst2
could as easily have been called ` under siege 3 : in alcatraz ' ... a cinematic corpse that never springs to life .,0,Negative,train,sst2
intense and,1,Positive,train,sst2
favor of an altogether darker side,1,Positive,train,sst2
", cliche-ridden",0,Negative,train,sst2
verging on mumbo-jumbo,0,Negative,train,sst2
"appalling , shamelessly manipulative and contrived , and",0,Negative,train,sst2
can practically hear george orwell turning over .,0,Negative,train,sst2
did not figure out a coherent game,0,Negative,train,sst2
is a magician,1,Positive,train,sst2
"kids do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people .",0,Negative,train,sst2
the line between sappy and sanguine,1,Positive,train,sst2
incredibly captivating and,1,Positive,train,sst2
simple-minded and stereotypical,0,Negative,train,sst2
"remain interested , or at least conscious",0,Negative,train,sst2
"annoying ,",0,Negative,train,sst2
an enjoyably frothy ` date movie ' ...,1,Positive,train,sst2
lumps of coal,0,Negative,train,sst2
while the performances are often engaging,1,Positive,train,sst2
", she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .",1,Positive,train,sst2
you wo n't be talking about the film once you exit the theater,0,Negative,train,sst2
"a caffeinated , sloppy brilliance",1,Positive,train,sst2
crack you up,1,Positive,train,sst2
's as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese .,0,Negative,train,sst2
always the prettiest pictures,1,Positive,train,sst2
what more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?,0,Negative,train,sst2
the most inventive,1,Positive,train,sst2
delicate balance,1,Positive,train,sst2
students that deals with first love sweetly,1,Positive,train,sst2
well-executed,1,Positive,train,sst2
forget,0,Negative,train,sst2
liberating,1,Positive,train,sst2
is wise,1,Positive,train,sst2
overly old-fashioned,0,Negative,train,sst2
"she is a lioness , protecting her cub , and he a reluctant villain",1,Positive,train,sst2
that graze the funny bone,1,Positive,train,sst2
's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .,1,Positive,train,sst2
's a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor .,1,Positive,train,sst2
oscar,1,Positive,train,sst2
appropriate ferocity and thoughtfulness,1,Positive,train,sst2
"may be more genial than ingenious , but it gets the job done",1,Positive,train,sst2
"it is a kind , unapologetic , sweetheart of a movie",1,Positive,train,sst2
"'s ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin .",1,Positive,train,sst2
"i.e. , a banal spiritual quest",0,Negative,train,sst2
"bears a grievous but obscure complaint against fathers ,",0,Negative,train,sst2
"does n't have much panache , but with material this rich it does n't need it .",1,Positive,train,sst2
place and personal identity,1,Positive,train,sst2
puts an exclamation point,1,Positive,train,sst2
are idiosyncratic enough to lift the movie above its playwriting 101 premise .,1,Positive,train,sst2
high-adrenaline documentary,1,Positive,train,sst2
sucked dry the undead action flick formula,0,Negative,train,sst2
time fillers between surf shots,0,Negative,train,sst2
analyze this movie in three words : thumbs friggin ' down,0,Negative,train,sst2
oddly colorful and,1,Positive,train,sst2
"a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric",0,Negative,train,sst2
"a highly spirited , imaginative kid 's movie that broaches neo-augustinian theology : is god",1,Positive,train,sst2
"more intimate than spectacular , e.t. is carried less by wow factors than by its funny , moving yarn that holds up well after two decades .",1,Positive,train,sst2
that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads,0,Negative,train,sst2
spins the multiple stories in a vibrant and intoxicating fashion,1,Positive,train,sst2
be me : fighting off the urge to doze,0,Negative,train,sst2
"the actors are simply too good , and the story too intriguing , for technical flaws to get in the way .",1,Positive,train,sst2
they have been patiently waiting for,1,Positive,train,sst2
sincere performance,1,Positive,train,sst2
is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes,0,Negative,train,sst2
... somehow manages to escape the shackles of its own clichés to be the best espionage picture to come out in weeks .,1,Positive,train,sst2
"miracle of miracles , the movie",1,Positive,train,sst2
has its merits,1,Positive,train,sst2
refreshes the mind and spirit along with the body,1,Positive,train,sst2
itself is ultimately quite unengaging .,0,Negative,train,sst2
holocaust literature,0,Negative,train,sst2
lurid and less than lucid work .,0,Negative,train,sst2
the talk alone is enough to keep us,1,Positive,train,sst2
seal the deal,1,Positive,train,sst2
fluffy neo-noir hiding behind cutesy film references .,0,Negative,train,sst2
sickeningly savage,0,Negative,train,sst2
this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary .,0,Negative,train,sst2
"a first-class road movie that proves you can run away from home , but your ego and all your problems go with you .",1,Positive,train,sst2
distinguished,1,Positive,train,sst2
a retread,0,Negative,train,sst2
more like a travel-agency video,0,Negative,train,sst2
a forceful drama of an alienated executive who re-invents himself,1,Positive,train,sst2
at its worst,0,Negative,train,sst2
"of the most beautiful , evocative works i 've seen",1,Positive,train,sst2
brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman,1,Positive,train,sst2
"but if the essence of magic is its make-believe promise of life that soars above the material realm , this is the opposite of a truly magical movie .",0,Negative,train,sst2
its storytelling prowess and,1,Positive,train,sst2
"the script boasts some tart tv-insider humor , but the film has not a trace of humanity or empathy .",0,Negative,train,sst2
brilliant performances,1,Positive,train,sst2
fringe feminist conspiracy theorist,0,Negative,train,sst2
that it stinks,0,Negative,train,sst2
that should be used to burn every print of the film,0,Negative,train,sst2
more disciplined grade-grubbers,0,Negative,train,sst2
robbed and replaced,0,Negative,train,sst2
enough cool fun here to warm the hearts of animation enthusiasts of all ages,1,Positive,train,sst2
a brilliant college student --,1,Positive,train,sst2
indecent,0,Negative,train,sst2
it the darling of many a kids-and-family-oriented cable channel,1,Positive,train,sst2
serious subject matter and,1,Positive,train,sst2
honest attempt to get at something,1,Positive,train,sst2
treats the subject with fondness and respect,1,Positive,train,sst2
at once both refreshingly different and,1,Positive,train,sst2
the film ultimately offers nothing more than people in an urban jungle needing other people to survive ...,0,Negative,train,sst2
", notorious c.h.o. hits all the verbal marks it should .",1,Positive,train,sst2
a slam-bang extravaganza that,1,Positive,train,sst2
found the movie as divided against itself as the dysfunctional family it portrays .,0,Negative,train,sst2
"sensuality , and",1,Positive,train,sst2
bristles with passion and energy,1,Positive,train,sst2
"most opaque ,",1,Positive,train,sst2
", well , funnier .",1,Positive,train,sst2
state property does n't end up being very inspiring or insightful .,0,Negative,train,sst2
ambiguous enough to be engaging,1,Positive,train,sst2
hollywood frightfest,0,Negative,train,sst2
for its originality,1,Positive,train,sst2
"that tells stories that work -- is charming , is moving",1,Positive,train,sst2
"'s a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni",0,Negative,train,sst2
ian holm conquers france as an earthy napoleon,1,Positive,train,sst2
so many distracting special effects and visual party tricks,0,Negative,train,sst2
"is such a perfect medium for children , because of the way it allows the mind to enter and accept another world",1,Positive,train,sst2
's stylishly directed with verve ...,1,Positive,train,sst2
on human interaction rather than battle and action sequences,1,Positive,train,sst2
"stroked , luridly colored , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain",0,Negative,train,sst2
genteel and unsurprising the execution,1,Positive,train,sst2
an absorbing look,1,Positive,train,sst2
delivered dialogue and a heroine who comes across as both shallow and dim-witted,0,Negative,train,sst2
"ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie .",0,Negative,train,sst2
", sophisticated film",1,Positive,train,sst2
of watching this film with an audience full of teenagers fixating on its body humor and reinforcement of stereotypes,0,Negative,train,sst2
"a visionary marvel ,",1,Positive,train,sst2
delivering oscar-caliber performances,1,Positive,train,sst2
some of the most poorly staged and lit action in memory,0,Negative,train,sst2
"over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while",1,Positive,train,sst2
undercuts the joie de vivre even as he creates it,1,Positive,train,sst2
"fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters",0,Negative,train,sst2
"the art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual dvd release will offer subtitles and the original italian-language soundtrack",1,Positive,train,sst2
"so insanely stupid ,",0,Negative,train,sst2
"the chateau belongs to rudd , whose portrait of a therapy-dependent flakeball spouting french malapropisms ...",0,Negative,train,sst2
"meyjes 's movie , like max rothman 's future , does not work .",0,Negative,train,sst2
tender and,1,Positive,train,sst2
"vera has created a provocative , absorbing drama that reveals the curse of a self-hatred instilled by rigid social mores .",1,Positive,train,sst2
should bolster director and co-writer,1,Positive,train,sst2
"it 's crafty , energetic and smart --",1,Positive,train,sst2
will make you wish you were at home watching that movie instead of in the theater watching this one,0,Negative,train,sst2
's just grating,0,Negative,train,sst2
"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens",0,Negative,train,sst2
character to avoid the fate that has befallen every other carmen before her,1,Positive,train,sst2
a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place,0,Negative,train,sst2
romp that 's always fun to watch .,1,Positive,train,sst2
"are stanzas of breathtaking , awe-inspiring visual poetry",1,Positive,train,sst2
would ever work in a mcculloch production again if they looked at how this movie turned out,0,Negative,train,sst2
sweet home alabama is n't as funny as you 'd hoped .,0,Negative,train,sst2
"at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left",0,Negative,train,sst2
carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff,0,Negative,train,sst2
"there is no psychology here , and no real narrative logic -- just a series of carefully choreographed atrocities , which become strangely impersonal and abstract .",0,Negative,train,sst2
overflows,1,Positive,train,sst2
crudup 's screen presence,1,Positive,train,sst2
"too much of the movie feels contrived , as if the filmmakers were worried the story would n't work without all those gimmicks .",0,Negative,train,sst2
weirdo actor crispin glover,0,Negative,train,sst2
be sealed in a jar and left on a remote shelf indefinitely,0,Negative,train,sst2
would be easy for critics to shred it,0,Negative,train,sst2
spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man .,0,Negative,train,sst2
telling a fascinating character 's story,1,Positive,train,sst2
imbecilic,0,Negative,train,sst2
the lord,1,Positive,train,sst2
through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem,1,Positive,train,sst2
"it ends up being neither , and fails at both endeavors .",0,Negative,train,sst2
the characters are paper thin,0,Negative,train,sst2
( a ) real pleasure in its laid-back way .,1,Positive,train,sst2
of four fine,1,Positive,train,sst2
spirit 's visual imagination,1,Positive,train,sst2
a dream image of the west to savor whenever the film 's lamer instincts are in the saddle,1,Positive,train,sst2
's really unclear,0,Negative,train,sst2
devastatingly powerful and astonishingly vivid holocaust drama .,1,Positive,train,sst2
no discernible feeling,0,Negative,train,sst2
your own cleverness,1,Positive,train,sst2
way off,0,Negative,train,sst2
"of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic",1,Positive,train,sst2
gives none to the audience,0,Negative,train,sst2
dwells,1,Positive,train,sst2
is a great deal of fun .,1,Positive,train,sst2
it is an interesting exercise by talented writer/director anderson,1,Positive,train,sst2
india 's popular gulzar and jagjit singh,1,Positive,train,sst2
woozy,0,Negative,train,sst2
riveting and handsomely,1,Positive,train,sst2
mindless action movie,0,Negative,train,sst2
desperate,0,Negative,train,sst2
uses a magnificent landscape to create a feature film that is wickedly fun to watch,1,Positive,train,sst2
"historically significant , and",1,Positive,train,sst2
the original hit movie,1,Positive,train,sst2
a lackluster script,0,Negative,train,sst2
"guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves",0,Negative,train,sst2
degraded things,0,Negative,train,sst2
put a lump in your throat while reaffirming washington as possibly the best actor working in movies today,1,Positive,train,sst2
even better,1,Positive,train,sst2
overblown,0,Negative,train,sst2
mishandled,0,Negative,train,sst2
downright hitchcockian,1,Positive,train,sst2
without in any way demeaning its subjects,1,Positive,train,sst2
kinda wrong in places,0,Negative,train,sst2
want to see it,1,Positive,train,sst2
there is n't much there here .,0,Negative,train,sst2
how to make us share their enthusiasm,1,Positive,train,sst2
labute masterfully,1,Positive,train,sst2
a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year,1,Positive,train,sst2
"of small town regret , love , duty and friendship",1,Positive,train,sst2
embarrassed,0,Negative,train,sst2
the plan to make enough into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller ' has flopped as surely as a soufflé gone wrong .,0,Negative,train,sst2
as naturally,1,Positive,train,sst2
poor dana carvey,0,Negative,train,sst2
"are very , very good reasons for certain movies",1,Positive,train,sst2
"bolstered by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline that i have n't encountered since at least pete 's dragon",1,Positive,train,sst2
this one is a sweet and modest and ultimately winning story .,1,Positive,train,sst2
"compassion , good-natured",1,Positive,train,sst2
on hammy at times,1,Positive,train,sst2
a coma,0,Negative,train,sst2
's in danger of going wrong,0,Negative,train,sst2
"is one big , dumb action movie .",0,Negative,train,sst2
"the bottom line , at least in my opinion , is imposter makes a better short story than it does a film .",0,Negative,train,sst2
"one well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing",0,Negative,train,sst2
is smart and dark - hallelujah for small favors,1,Positive,train,sst2
seems to have been ` it 's just a kids ' flick .,0,Negative,train,sst2
"vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop .",1,Positive,train,sst2
is that they 're stuck with a script that prevents them from firing on all cylinders,0,Negative,train,sst2
protagonist,0,Negative,train,sst2
may be another shameless attempt by disney to rake in dough from baby boomer families,0,Negative,train,sst2
viewers will need all the luck they can muster just figuring out who 's who in this pretentious mess .,0,Negative,train,sst2
flick that scalds like acid .,0,Negative,train,sst2
wickedly funny and just plain wicked,1,Positive,train,sst2
filled with raw emotions conveying despair and love,1,Positive,train,sst2
"even when there are lulls , the emotions seem authentic , and",1,Positive,train,sst2
"the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky .",0,Negative,train,sst2
"cold , pretentious",0,Negative,train,sst2
are neither original nor are presented in convincing way,0,Negative,train,sst2
are strong,1,Positive,train,sst2
the wild thornberrys movie is pleasant enough and,1,Positive,train,sst2
you snore,0,Negative,train,sst2
turn on many people,1,Positive,train,sst2
refreshingly natural,1,Positive,train,sst2
worse stunt editing or cheaper action movie production,0,Negative,train,sst2
represents glossy hollywood at its laziest,0,Negative,train,sst2
spiritually,1,Positive,train,sst2
"time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness .",1,Positive,train,sst2
is a treat,1,Positive,train,sst2
staggeringly unoriginal terms,0,Negative,train,sst2
a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation,1,Positive,train,sst2
a fluid and mesmerizing sequence of images,1,Positive,train,sst2
interminably,1,Positive,train,sst2
because it 's so bad,0,Negative,train,sst2
hate myself most mornings .,0,Negative,train,sst2
", twisted sort",0,Negative,train,sst2
takes a fresh and absorbing look at a figure whose legacy had begun to bronze .,1,Positive,train,sst2
"humor , characterization , poignancy , and intelligence",1,Positive,train,sst2
far more impact,1,Positive,train,sst2
one who proves that elegance is more than tattoo deep,1,Positive,train,sst2
almost do n't notice the 129-minute running time,1,Positive,train,sst2
"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .",1,Positive,train,sst2
hate,0,Negative,train,sst2
"impeccable comic timing , raffish charm and piercing intellect",1,Positive,train,sst2
triple x marks the spot .,1,Positive,train,sst2
"puts a human face on derrida , and makes one of the great minds of our times interesting and accessible",1,Positive,train,sst2
jolts the laughs from the audience,1,Positive,train,sst2
lulls you into a gentle waking coma,0,Negative,train,sst2
opera on film is never satisfactory .,0,Negative,train,sst2
