text,label,label_name,split,dataset
"IBM Says Its Supercomputer Is World #39;s Fastest International Business Machines Corp. on Wednesday said it has developed the world #39;s fastest computer, putting it back on top after a Japanese supercomputer claimed the title some two years ago.",2,Business,train,ag_news
"2-Fingerprint ID System Called Inadequate Terrorists who alter their fingerprints have about an even chance of slipping past U.S. border watch-list checks, according to a lawmaker's findings made public to Homeland Security Secretary Tom Ridge. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3,Sci/Tech,train,ag_news
"GM to Cut 12,000 Jobs in Europe Revamp General Motors Europe will slash its workforce by around a fifth, cutting as many as 12,000 jobs in a bid to halt chronic losses in the region, the world #39;s biggest carmaker said on Thursday.",0,World,train,ag_news
"Terps Take Stock Maryland still has a chance, although improbable, to claim a bowl berth. To do so, the Terps need to beat Virginia Tech and win their season finale against Wake Forest.",1,Sports,train,ag_news
"McLeish says Novo ban is a tit-for-tat action ALEX McLeish, the Rangers manager, last night accused the Scottish Football Association of administering quot;tit-for-tat quot; punishment after Nacho Novo was given a three-match ban for his part in an incident during the controversial Old Firm match last month.",1,Sports,train,ag_news
"Get ready for SPIT (spam over Internet telephony) If spam could talk, it would spit. SPIT stands for spam over Internet telephony and could become just as annoying, according to executives from Qovia Inc., which recently filed two patent applications for technology to thwart SPIT.",3,Sci/Tech,train,ag_news
North Korea should stop boasting and return to negotiating table &lt;b&gt;...&lt;/b&gt; The United States urged North Korea Tuesday to stop boasting about its nuclear weapons capability and return to the negotiating table to resolve the nuclear crisis in the Korean peninsula.,0,World,train,ag_news
"Flextronics Has Profit; Stock Lower SAN FRANCISCO (Reuters) - Flextronics International Ltd., the No. 1 contract electronics manufacturer, on Monday posted a quarterly profit helped by strong sales of consumer electronics equipment but issued a forecast that fell short of estimates, sending shares down nearly 8 percent.",2,Business,train,ag_news
"Can this gritty, resilient bunch be the Falcons? Pick just about any other season in their mostly lamentable existence. Without question, the Atlanta Falcons would have fallen apart at a moment like this.",1,Sports,train,ag_news
"McGahee Still Waiting His Turn With Bills (AP) AP - Running back Willis McGahee is biding his time, if not biting his tongue, regarding his limited role in the Buffalo offense. The 2003 first-round pick is not entirely content, but maintains he's not frustrated spending most of Buffalo's first three games #151; all losses #151; watching from the sideline as a backup to Travis Henry.",1,Sports,train,ag_news
"Paes-Bhupathi overcome injury scare and Federer Athens, Aug 19. (PTI):Leander Paes and Mahesh Bhupathi overcame an injury scare and world number one singles #39; player Roger Federer of Switzerland to advance to the quarterfinals of the men #39;s doubles tennis event at the Olympic Games here on Wednesday.",1,Sports,train,ag_news
"PBHG Funds Founders Barred from Business The founders of PBHG mutual funds agreed to pay \$160 million in restitution and civil fines and to be banned for life from the securities industry to resolve allegations they facilitated improper trading in the funds, regulators said",2,Business,train,ag_news
Australia may send Lehmann home Australia will consider sending Darren Lehmann home after he hobbled off the VCA Ground with a torn hamstring and uncertain future.,1,Sports,train,ag_news
"Enter your e-mail: I have seen the future, and it looks sort of human (sometimes), makes whirring sounds (often), and fascinates geeks and gadget lovers of all ages (always).",3,Sci/Tech,train,ag_news
"Sony, IBM, and Toshiba reveal more plans for Cell chip The four companies developing the Cell microprocessor released a few more details about the chip on Monday -- and with them a surprise: first generation versions of the device won't be built on a cutting edge production technology into which the companies have sunk billions of dollars, but on a technology already in widespread use today.",3,Sci/Tech,train,ag_news
"Reynolds Reports 1st Earnings Since Merger Tobacco company Reynolds American Inc., reporting earnings for the first time since the combination of RJ Reynolds and the US operations of Brown amp; Williamson Tobacco, on Monday",2,Business,train,ag_news
Edwards Calls for Changes to Drug Plans (AP) AP - Democratic vice presidential candidate John Edwards called for changes to prescription drug programs and praised running mate John Kerry's military and government service at an outdoor campaign rally here Saturday.,0,World,train,ag_news
"Sony's Vaio X: Like TiVo on Steroids (PC World) PC World - New device offers 1TB of storage, can record seven channels simultaneously.",3,Sci/Tech,train,ag_news
"Clippers Thrash Artest-Less Pacers Clippers 102, Pacers 68 INDIANAPOLIS -- All the injuries and Ron Artest #39;s benching finally caught up with Indiana, in historic fashion. Elton Brand had 19 points and 16 rebounds and the Los Angeles Clippers took control of the lethargic",1,Sports,train,ag_news
"Roddick to lead US Davis Cup squad Andy Roddick, along with Olympic silver medalist Mardy Fish and the doubles pair of twins Bob and Mike Bryan will make up the US team to compete with Belarus in the Davis Cup, reported CRIENGLISH.",1,Sports,train,ag_news
"Government changes rules that restricted help for spouses of some veterans (Canadian Press) Canadian Press - OTTAWA (CP) - Gloria McKenna had given up on the home she'd shared with her husband for decades and was looking for a smaller, more affordable place to live before the government changed a key program Tuesday.",0,World,train,ag_news
"McDonalds boss steps down Charlie Bell has stepped down as chief executive of fast food giant McDonalds seven months after taking up the top job. Bell, who was diagnosed with colon cancer earlier this year, is leaving the business to focus on fighting the illness.",2,Business,train,ag_news
Ford commits to long-term participation in WRC Ford of Europe today announced a major commitment to the World Rally Championship. The Company has entered into a four-year agreement with Malcolm Wilson #39;s British,1,Sports,train,ag_news
"Yeast rises to CFL top again Toronto, ON (Sports Network) - Wide receiver Craig Yeast of the Hamilton Tiger-Cats was among the CFL Players recognized Wednesday for his outstanding performance in Week 20.",1,Sports,train,ag_news
"USC remains No. 1; LSU tumbles out of top-10 New York, NY (Sports Network) - Southern California remained a strong No. 1 in the latest Associated Press college football poll after a 42-10 rout of BYU on Saturday, but the team that shared the national",1,Sports,train,ag_news
"Chelsea defeat champs Porto 3-1 Jose Mourinho #39;s Chelsea put one foot in the second round of the Champions League yesterday with a 3-1 win over his former club, defending champions Porto.",1,Sports,train,ag_news
Droughns Helps Broncos Stay Atop AFC West (AP) AP - Reuben Droughns had another 100-yard game to help the Denver Broncos stay atop the AFC West for another week.,1,Sports,train,ag_news
Keane on assault charge Footballer Roy Keane is due to appear in court charged with assault and criminal damage. The 33-year-old Manchester United legend is said to have clashed with a 16-year-old boy near his A1.,1,Sports,train,ag_news
"Hammer time Bonds belts 2 HRs as Aaron watches Giants win Atlanta -- Hammerin #39; Hank Aaron was at the game. Boomin #39; Barry Bonds was on his game. In the homers hub of the universe, the residence of the all-time champ, the past and future came together Sunday night",1,Sports,train,ag_news
"US junior rider wins silver at cycling worlds Rebecca Much of the United States won the silver medal in the junior time trial Monday at the road cycling world championships. Tereza Hurikova of the Czech Republic was the winner, following her bronze medal on a mountain bike Sept.",1,Sports,train,ag_news
"Cisco, Fujitsu to sell Internet gear Companies to jointly sell routers, operating software in Japan in attempt to increase market share. TOKYO (Reuters) - Fujitsu Ltd.",3,Sci/Tech,train,ag_news
"Reports criticize DHS for lack of progress on IT AUGUST 20, 2004 (COMPUTERWORLD) - As the debate about adding a national intelligence director proceeds, two government reports are shedding new light on an existing dilemma: If DHS CIO Steven Cooper can #39;t wrestle the agency #39;s sprawling bureaucracy into ...",3,Sci/Tech,train,ag_news
"Scientists Think Data From Space Capsule Can Be Salvaged Samples and data inside the wrecked Genesis space capsule appear intact enough to salvage most of the mission #39;s science, optimistic researchers said Friday.",3,Sci/Tech,train,ag_news
"Wal-Mart Still Sees Nov. Sales Up 2-4 Pct Wal-Mart Stores Inc. (WMT.N: Quote, Profile, Research) , the world #39;s largest retailer, said on Saturday it still expects a 2 percent to 4 percent increase in November sales at its US stores open at least a year.",2,Business,train,ag_news
"More troubles for Diebold Diebold, the much-criticized electronic voting machine company, got another black eye last week. A California district court ruled that it had violated federal law when it falsely charged two college students",3,Sci/Tech,train,ag_news
"Space-age sport GPS is invading recreational sports. Under clear skies, those signals beaming to earth from satellites can find you on a hilly running trail, in a kayak on the ocean, or on a green fairway where you're trying to fade a 230-yard drive into the wind.",2,Business,train,ag_news
"AirTran clears jobs hurdle AirTran Airways has agreed to retain 3,200 Chicago-based employees when it acquires bankrupt ATA Airlines #39; local assets, Mayor Daley said Friday, paving the way for City Hall to approve the transfer of ATA #39;s 14 gates at Midway Airport.",2,Business,train,ag_news
"Economy Adds 144K Jobs in August America's payrolls picked up in August, with the economy adding 144,000 jobs, slightly less than economists were forecasting and highlighting the slow and uneven recovery in the labor market that jobseekers have braved.",2,Business,train,ag_news
Chechens Blamed In Russian Siege Russia #39;s foreign minister said Friday that Chechen rebel warlord Shamil Basayev directed the hostage-taking raid on a school in southern Russia last week and that Arab militants participated in the attack.,0,World,train,ag_news
"Nokia Offers Slimmed-Down 9300 Communicator (NewsFactor) NewsFactor - Nokia (NYSE: NOK) is targeting enterprise and consumer customers with a lighter, slimmed-down version of its 9300 Communicator \smartphone, which will be launched worldwide at the beginning of 2004.",3,Sci/Tech,train,ag_news
"Monty Hailed as Hero of Stunning Victory LONDON (Reuters) - When Colin Montgomerie's final putt plopped into the hole on the 18th green at Oakland Hills on Sunday, it clinched a remarkable Ryder Cup triumph and soothed the Scot's personal anguish.",1,Sports,train,ag_news
Baasyir to face formal terror trial Indonesian prosecutors on Friday formally charged Muslim cleric Abu Bakar Ba #39;asyir with ordering his followers to launch a suicide attack on the JW Marriott hotel in Jakarta in August last year.,0,World,train,ag_news
Google Gets Victory in Trademark Lawsuit (AP) AP - Google Inc. won a major legal victory Wednesday when a federal judge ruled that the search engine's advertising policy does not violate federal trademark laws.,3,Sci/Tech,train,ag_news
Titan Surface Still a Mystery NASA investigators now have the most detailed pictures ever taken of Titan. But the images can't penetrate the mystery that surrounds the Saturnian moon. By Amit Asaravala.,3,Sci/Tech,train,ag_news
"Training seen as way to counter offshoring Edward Yourdon, a co-founder of the Cutter Consortium, says in an upcoming book that the threat of offshore outsourcing isn't restricted to U.S. software development jobs but to all kinds of knowledge work.",3,Sci/Tech,train,ag_news
Archbishop #39;s bid to heal rift Traditionalists and gay Christians are cautious over a call for unity by the Archbishop of Canterbury amid the row about homosexual clergy.,0,World,train,ag_news
Iraqi PM Allawi defends Falluja assault Iraqi interim Prime Minister Iyad Allawi has defended the attack on the rebel stronghold Falluja saying it would improve security across Iraq and pave the way for planned January elections.,0,World,train,ag_news
"Appleby Leads Westwood at Nedbank Golf (AP) AP - Stuart Appleby of Australia was the only player to break 70 Friday, shooting a 3-under-par 69 that left him with a one-stroke lead over Lee Westwood of England halfway through the Nedbank Golf Challenge.",1,Sports,train,ag_news
"Red Sox getting big effort from Wakefield The baseball gods have a heart, and it showed Monday in the Boston Red Sox #39;s 14-inning, 5-4 victory against the New York Yankees that extended their American League Championship",1,Sports,train,ag_news
West Brom sack boss Gary Megson West Bromwich Albion have sacked their manager Gary Megson after he said he was planning to leave the club. Megson said he didn #39;t want to stay on as the club #39;s boss when his contract ended at the end of the season.,1,Sports,train,ag_news
"ABN Amro warns of lower op. profit on US mortgage mkt LONDON (CBS.MW) -- ABN Amro (ABN) (NL:30110) warned 2004 operating profits will fall, hit by aa greater than expected hit from its US mortgage business.",2,Business,train,ag_news
"Indian family slain in bid to create drugs front, court told (AFP) AFP - Three generations of a family of Indian origin were abducted and murdered in an elaborate plot to turn a successful import-export company into a drugs front, a court in London was told.",0,World,train,ag_news
"Things looking up for Cavs They #39;ve won three in a row and nine of the last 10 to improve to 9-4 overall. The Cavaliers are now 6-1 at the Gund. Only San Antonio, Seattle and Sacramento, who are undefeated at home, have better records in their home arenas.",1,Sports,train,ag_news
"Finding a seasonal job is hard work this year When Gabrielle Wentworth was heading toward a new life in Seattle, she knew the job situation was tight, even for college graduates.",2,Business,train,ag_news
"Latest Conspiracy Theory Hits the Ether Even as Sen. John F. Kerry's campaign is steadfastly refusing to challenge the results of the presidential election, the bloggers and the mortally wounded party loyalists and the spreadsheet-wielding conspiracy theorists are filling the Internet with head-turning allegations.",3,Sci/Tech,train,ag_news
"FBI Seizes Counterfeit Software A two-year investigation by US law enforcement authorities has resulted in one of the largest seizures of fake software ever in the US and charges against 11 individuals, government officials say.",2,Business,train,ag_news
"AP Poll: Bush Holds Lead Over Kerry (AP) AP - President Bush opens the fall campaign with a slight lead over Democratic Sen. John Kerry, an Associated Press poll shows, as voters express growing confidence in the direction of the country and the performance of the incumbent.",0,World,train,ag_news
"Standardize airport security standards The two Chechen suicide bombers who brought down two Russian passenger jets at the same time Aug. 24 gained access through petty bribes at Moscow #39;s airport, Russia #39;s top prosecutor said Wednesday.",0,World,train,ag_news
Australia's Frisky Koalas to Get Hormone Implants (Reuters) Reuters - Lusty Koalas in southern Australia\are going to be put on the pill to stop them breeding too\quickly and putting too much strain on their eucalyptus-forest\home.,3,Sci/Tech,train,ag_news
"Folic acid reduces birth defects PAAIN - Routinely adding folic acid to foods like flour and pasta would significantly reduce the number of babies born with birth defects such as spina bifida, research showed.",3,Sci/Tech,train,ag_news
"Spot On: Dragon Quest VIII fever hits Japan A years-long phenomenon continues as crowds gather to buy the latest installment of Square Enix #39;s RPG series. TOKYO--When it comes to the popularity of video games in Japan, one of the franchises that can #39;t",3,Sci/Tech,train,ag_news
Siemens to sell mobile phone biz to China - report Chinese distributor lined up as 'potential buyer',3,Sci/Tech,train,ag_news
"Group Franz Ferdinand Wins Mercury Prize LONDON - Scottish rockers Franz Ferdinand, whose debut album has been hailed by critics as a masterpiece of pop, won the prestigious Mercury Music Prize. The Glasgow-based quartet were the favorites among the 12-strong shortlist to take home the award for their self-titled album...",0,World,train,ag_news
"IBM Touts Entry-Level Linux Servers IBM today rolled out its eServer OpenPower family of entry-level Linux servers, positioning the systems as cost-effective alternatives to Solaris boxes offered by archrival Sun Microsystems.",3,Sci/Tech,train,ag_news
"Asian Shares Lower as Oil Fall Stalls SINGAPORE (Reuters) - Asian share markets saw light selling in line with a slowing retreat in oil prices on Tuesday, while the dollar steadied as officials in Europe and Japan fretted about the U.S. currency's recent decline.",2,Business,train,ag_news
"Clouds dash Perseids show The annual Perseid meteor shower could provide a ""spectacular"" show, despite a disappointing start.",3,Sci/Tech,train,ag_news
"Disney boss to step down Six months after he survived a shareholder coup, Walt Disney chief executive Michael Eisner announces he will step down in 2006.",2,Business,train,ag_news
"Rusty Wallace to retire in 2005, citing concerns about getting &lt;b&gt;...&lt;/b&gt; NASCAR driver Rusty Wallace will retire at the end of the 2005 season, citing concerns about getting hurt and saying Monday he wanted to leave at the top of his game.",1,Sports,train,ag_news
"As Earnhardt, Pepper got up to speed Dale Earnhardt #39;s fierce presence on the raceway earned him a name: The Intimidator. His spirit had a similar effect on those making 3, an ESPN movie about the NASCAR legend that",1,Sports,train,ag_news
Bono #39;s iPod NEW YORK - Rock band U2 has cut a deal with Apple Computer to sell custom iPods promoting the band #39;s forthcoming album. Sources close to the group say the U2 edition of the popular digital music player will,3,Sci/Tech,train,ag_news
"Europe #39;s First Moon Probe Arrives to Destination with &lt;b&gt;...&lt;/b&gt; Europe #39;s first mission to the Moon has arrived and begun orbiting, 14 months after its launch from French Guiana. European Space Agency officials confirmed Tuesday the SMART-1 spacecraft reached",3,Sci/Tech,train,ag_news
"California Cities, Counties Sue Microsoft (AP) AP - Several California cities and counties, including San Francisco and Los Angeles, sued Microsoft Corp. on Friday, accusing the software giant of illegally charging inflated prices for its products because of monopoly control of the personal computer operating system market.",3,Sci/Tech,train,ag_news
"Look at U.S. Military Deaths in Iraq (AP) AP - As of Friday, Oct. 1, 2004, 1,055 members of the U.S. military have died since the beginning of the Iraq war in March 2003, according to the Defense Department. Of those, 801 died as a result of hostile action and 254 died of non-hostile causes. The figures include three military civilians.",0,World,train,ag_news
"Groups Fight U.S. Plan to Kill Prairie Dogs (Reuters) Reuters - Eight conservation groups are fighting\the U.S. government over a plan to poison thousands of prairie\dogs in the grasslands of South Dakota, saying wildlife should\not take a backseat to ranching interests.",3,Sci/Tech,train,ag_news
"Ruling today on televising Shaik trial DURBAN - Schabir Shaik #39;s corruption trial got off to a low-key start in the high court here yesterday, adjourning early after several hours of legal argument on an e.tv application to televise proceedings live.",0,World,train,ag_news
"Taiwan Says China Forming Legal Basis to Attack Taiwan condemned China #39;s plan to draft an anti-secession law, describing it Saturday as a move to establish a legal basis to attack the self-ruling, democratic island that Beijing claims as a province.",0,World,train,ag_news
"Iran #39;s nuclear gamesmanship Having been duped last year by Iran, negotiators for France, Germany and Britain labored mightily over the past months to produce what they hoped would be an airtight agreement that would force Iran to abandon its nuclear ambitions.",0,World,train,ag_news
"E-Mail Viruses Getting Smarter, Report Says SAN FRANCISCO (Reuters) - Computer viruses spread by e-mail are growing more sophisticated as virus writers and quot;spammers quot; are thought to be joining forces in an effort to make smarter bugs, a computer security group said on Tuesday.",3,Sci/Tech,train,ag_news
"Jailed militant to seek office Firebrand uprising leader Marwan Barghouthi has decided to run for Palestinian President from his Israeli jail cell, says an official of his Fatah faction.",0,World,train,ag_news
Chinese firm buys IBM PC business IBM is selling its PC hardware business to number one Chinese computer maker Lenovo.,0,World,train,ag_news
"SanDisk intros higher capacity Memory Sticks, more SanDisk Corp. on Tuesday introduced new high-end capacities of 4GB, 1GB and 2GB for its Memory Stick Pro, Memory Stick Pro Duo and SD storage cards, respectively, as well as an increase to 512MB for its miniSD and RS-MMC media for cell phones.",3,Sci/Tech,train,ag_news
"Ruud to the rescue Man Utd needed a Ruud van Nistelrooy double to secure a 2-2 draw away to Lyon in their Champions League opener. Utd were heading for a stunning defeat until the intervention of the Dutch goal machine, who",1,Sports,train,ag_news
"Mutu says cocaine was a sex pill ADRIAN MUTU admits he took drugs but claims it was not cocaine but a drug to improve his sex life. quot;The only reason I took what I took was because I wanted to improve my sexual performance, quot; said the 25-year",1,Sports,train,ag_news
"Auction for Shares In Google's IPO May End Today (washingtonpost.com) washingtonpost.com - Google Inc.'s initial public offering took a major step forward as the company notified investors that today may be their last chance to submit, withdraw or change bids in the unusual #36;3 billion electronic auction for stock in the Internet giant.",3,Sci/Tech,train,ag_news
"US GDP growth cut NEW YORK (CNN/Money) - The pace of economic growth was slower in the second quarter than originally estimated, the government said Friday, as the latest reading on gross domestic product came roughly in line with economists #39; forecasts.",2,Business,train,ag_news
"Some iPaq users report trouble with Skype Skype Technologies SA introduced version 1.0 of its Internet telephony application for Pocket PCs on Thursday, but the first non-beta release of the software does not work well on all Pocket PCs, users report.",3,Sci/Tech,train,ag_news
Magna seeks to privatize auto parts subsidiaries Southern Ontario auto parts giant Magna International Inc. unveiled Monday a plan to take its three subsidiaries private in an effort to make its operations more efficient that could cost up to \$1.,2,Business,train,ag_news
"Roundup: Wisconsin routs Penn; UConn, Kentucky roll Mike Wilkinson scored all but two of his 19 points in the second half and Brian Butch had a memorable debut in No. 20 Wisconsin #39;s 77-44 rout of Penn on Saturday night.",1,Sports,train,ag_news
"A bowling alley for Christmas? If that doesn #39;t make your gift fantasy come true, you could also hope for a \$20,000 custom-fitted suit of armor. The two items are just a sampling of the ultimate fantasy gifts featured in luxury retailer",2,Business,train,ag_news
"Wenger #39;s dashing Musketeers cut Middlesbrough to pieces Try telling Arsenal the Premiership is a marathon not a sprint. The champions have come out of the blocks at an extraordinary pace, racking up nine goals in two games and",1,Sports,train,ag_news
Hitachi debuts new high-end storage line New TagmaStore plays well with rivals' arrays to keep watch over 32 petabytes of data.,3,Sci/Tech,train,ag_news
"Tennis: France Takes 1-0 Lead in Davis Cup France has taken a 1-0 lead over Spain in the Davis Cup tennis semifinals in Alicante, Spain, thanks to Paul-Henri Matthieu #39;s surprise win over former French Open champion Carlos Moya.",1,Sports,train,ag_news
"A taste of mobile blah blah Mobility and scallops marinated in truffle oil, anyone? Fine dining will be the reward for...",3,Sci/Tech,train,ag_news
"Homeland Security agency faulted for terrorist watch list woes Three years after the Sept. 11, 2001, terrorist attacks, the Department of Homeland Security still isn't doing enough to consolidate terrorist watch lists to help law enforcement authorities monitor and apprehend known terrorists, according to a new government report.",3,Sci/Tech,train,ag_news
"Cup hero Monty misses cut at The Heritage Ryder Cup hero Colin Montgomerie came down to earth with a bump on Friday when he missed the cut at The Heritage. There was better news, however, for forgotten",1,Sports,train,ag_news
NL notables Montreal's Tony Armas Jr. was a late scratch for his start at Philadelphia because of tendinitis in his right shoulder.,1,Sports,train,ag_news
Ministers line up to attack Charles as #39;patronising #39; The dispute between the Prince of Wales and the Government over education intensified last night when a second Cabinet minister rebuked the prince for claiming the current system fuelled unrealistic ambitions.,0,World,train,ag_news
Chipmaker Fujitsu prepares WiMax chip Company preps single chip WiMax compliant part for use in wireless broadband gear.,3,Sci/Tech,train,ag_news
AT #38;T Unit to Build Network for Treasury AT #38;T Government Solutions said yesterday it has won a contract worth as much as \$1 billion to provide a high-speed communications network to the Treasury Department.,3,Sci/Tech,train,ag_news
"Three into two Three into two rarely goes. Graeme Souness has done his best to test that theory by playing Alan Shearer, Craig Bellamy and Patrick Kluivert together, but the striking situation at Newcastle has only reinforced that adage.",1,Sports,train,ag_news
"Microsoft, Others File More Anti-Spam Lawsuits Microsoft Corp. (MSFT.O: Quote, Profile, Research) and other Internet access providers filed three new lawsuits on Thursday to stop the spread of unsolicited e-mail messages touting everything",3,Sci/Tech,train,ag_news
"Woods leads Dunlop Phoenix MIYAZAKI - Tiger Woods, playing in Japan for the first time in two years, got off to a strong start Thursday as he shot a 5-under-par 65 to take a three-stroke lead at the Dunlop Phoenix Tournament.",1,Sports,train,ag_news
Guard Supervisor Wrote to Bush's Father WASHINGTON - A packet of Texas Air National Guard records released Friday showed that the commanding officer of President Bush's basic training unit took a special interest in him as a trainee and wrote to his father to praise him. Democrats called that proof of preferential treatment...,0,World,train,ag_news
"S amp;P upgrades Illinois Power to investment-grade Standard amp; Poor #39;s on Friday upgraded the debt ratings for Illinois Power Co. to investment grade status, after the company was acquired by investment-grade rated Ameren Corp.",2,Business,train,ag_news
"Another delay for Oracle Collaboration Suite update Oracle has postponed the delivery of a major update to its Collaboration Suite until mid-2005, which will add instant messaging and voice-over-IP capabilities, and offer content management features.",3,Sci/Tech,train,ag_news
"Firepower in Fallujah shocks Puyallup Marine LANDSTUHL, Germany - For Lance Cpl. Travis Schafer, 20, a Marine from Puyallup, the attack on the insurgent stronghold of Fallujah lasted less than a day.",0,World,train,ag_news
"Man Fined #36;300K for Leaking 'Screeners' (AP) AP - A federal judge has imposed the maximum fine of #36;300,000 against a former member of the Academy of Motion Picture Arts and Sciences who allegedly leaked ""screener"" copies of movies that were distributed on the Internet.",3,Sci/Tech,train,ag_news
5 die as Hamas chief survives Israeli strike GAZA CITYA senior Hamas leader survived an Israeli assassination attempt early today but at least five other Palestinians were killed in the explosion that tore through his Gaza home.,0,World,train,ag_news
"Shell Executive:Hydrogen Fuel Station In DC Is Just The Start NEW YORK - The hydrogen fuel station for fuel-cell vehicles that opened Wednesday in Washington, DC, is intended to bring the technology to the attention of lawmakers and show its usefulness and safety for retail use, said Jeremy Bentham, chief executive",2,Business,train,ag_news
"Fossil Ape May Be Ancestor of All Apes -- Report (Reuters) Reuters - An ape that lived 13 million years\ago in what is now Spain may have been the last common ancestor\of all apes, including chimpanzees, gorillas, orangutans and\humans, researchers said on Thursday.",3,Sci/Tech,train,ag_news
"Oil prices up, now \$41.95 per barrel LONDON OIL prices rebounded yesterday after falling sharply last week on receding supply worries, buoyed by jitters over this weeks OPEC meeting and last weekends seizure of four flow stations in Rivers State, Nigeria by militant youths.",2,Business,train,ag_news
"Intel Highlights Future at Developer Forum Intel plans to increase focus on WiMax connectivity and multicore processing, two innovations that the chipmaker believes will drive future industry growth.",3,Sci/Tech,train,ag_news
"Taking aim at iPods, cell phones roundup Virgin introduces a tiny music player, and Dell could be ready to unveil its own ""Pocket DJ."" Also: In France, cell phone silence is golden.",3,Sci/Tech,train,ag_news
"Bush to Avoid Sneak Peek at Jobs Data (Reuters) Reuters - Financial markets may be all ears on\Thursday night for hints about August job growth from President\Bush, but they will be listening in vain since he plans to\purposely avoid an early peek.",2,Business,train,ag_news
Ford to Offer Sirius Radio as an Option in More Cars The Ford Motor Company plans to announce on Monday that it will offer Sirius Satellite Radio in more of its cars and trucks and that it will begin installing the satellite,2,Business,train,ag_news
"AP: Italy Offers Compromise on Cloning (AP) AP - Italy has offered with a compromise on human cloning that seeks common ground among U.N. member states who are sharply divided over competing treaties to ban the practice, diplomats said.",3,Sci/Tech,train,ag_news
"Union workers walk at 4 hotels Union workers went out on strike Wednesday morning at four San Francisco hotels, their contract bargaining having stalled over differences about wages, pensions and the term of a contract.",2,Business,train,ag_news
"Pittsburg #39;s offense hogs the ball When Pittsburg State (Kan.) football coach Chuck Broyles surveyed his roster last August, he was confident he had an offense that could score.",1,Sports,train,ag_news
"Sleek Looks and Superb Performance to Woo Mac Fans and PC Buyers Most all-in-one desktops with LCD panels (the Sony VAIO and Gateway Profile systems come to mind) are two units permanently connected together: the part of the case housing the motherboard and drives, and the monitor.",3,Sci/Tech,train,ag_news
United Natural's Healthy Again? The leading distributor of natural and organic foods beats revised expectations.,2,Business,train,ag_news
"Would You Stand in Line for a Playstation? A large crowd did during a chilly night in Tokyo--but this one was different. This one was Sony #39;s first handheld game machine, a PlayStation Portable, and about 200,000 sold when it went on sale Sunday morning.",3,Sci/Tech,train,ag_news
"Boeing reaps \$49M from US error Boeing Co. made at least \$49 million in excess profit on a federal aviation security contract because the government failed to properly structure the deal, a federal audit released Monday found.",2,Business,train,ag_news
Will cell numbers be listed with 411? Senators threaten to enact an opt-in rule. Wireless carriers say it's not necessary because they're doing just that.,3,Sci/Tech,train,ag_news
"Cambodia PM Urges Swift Succession if King Retires (Reuters) Reuters - Cambodian Prime Minister Hun Sen,\concerned for his country's political stability, said on Sunday\that a new monarch should be chosen next week if King Norodom\Sihanouk was determined to retire.",0,World,train,ag_news
"Talk Now Mark II limps out JUST HOW MANY times can you #39;soft launch #39; a product? Well, Orange has already launched Talk Now - its Push-to-Talk (PTT) service -wice this year.",3,Sci/Tech,train,ag_news
Qwest agrees to pay \$250 million to settle SEC allegations of &lt;b&gt;...&lt;/b&gt; The settlement with the Securities and Exchange Commission capped a 2 1/2-year investigation. Qwest did not admit or deny any wrongdoing.,2,Business,train,ag_news
"Fletcher Building Considering Bid for Parts of Amatek Group Fletcher Building Ltd., New Zealand #39;s largest building products maker, said it is considering buying parts of Australian construction group Amatek Holdings Ltd.",2,Business,train,ag_news
"Mortal Kombat: Deception; Silent Hill 4: The Room; Spinrite 6.0 The sixth title in the seemingly endless Mortal Kombat franchise -- 12 years and counting -- is about much more than blood-soaked, hand-to-hand fighting.",3,Sci/Tech,train,ag_news
Mandaric and Redknapp Clear the Air Portsmouth chairman Milan Mandaric met former boss Harry Redknapp today to publicly clarify the transfer policy at Fratton Park. Redknapp stood down last week after weeks of uncertainty over his future at the Barclays Premiership club.,1,Sports,train,ag_news
"Home Depot Quarterly Profit Rises ATLANTA (Reuters) - Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt;, the world's largest home improvement retailer, on Tuesday said quarterly profit rose, topping estimates, as technology upgrades and other store improvements helped boost sales.",2,Business,train,ag_news
"Stem Cells Reverse Parkinson's in Monkeys (Reuters) Reuters - Stem cells taken from tiny monkey\embryos and implanted in the brain reversed some of the\Parkinson's symptoms in monkeys used to study the disease,\Japanese researchers reported on Monday.",3,Sci/Tech,train,ag_news
Militant chief wounded in Israeli strike in Gaza GAZA - A militant leader survived an Israeli missile strike on his car in Gaza on Thursday in Israel #39;s first assassination attempt in the Palestinian territories since Yasser Arafat died in a Paris hospital.,0,World,train,ag_news
"Angels shine under huge spotlight The Oakland A #39;s have been problematic for the Anaheim Angels for so many years (think the early #39;70s, late #39;80s, and the last few seasons) that you #39;d have thought this was a bigger deal than it was.",1,Sports,train,ag_news
More Blackburn Rovers Stories Mark Hughes has been warned that Blackburn are no longer the bottomless pit of cash that they were a decade ago - but the new Rovers manager will have some money to spend when the transfer window reopens in January.,1,Sports,train,ag_news
